file_path,actual_phoneme,predicted_phoneme,confidence_score,is_correct
data/03_augmented/ॡ/ॡ_aug_1640.wav,ॡ,ॠ,-232.47697551539227,False
data/03_augmented/ॡ/ॡ_aug_1641.wav,ॡ,ॡ,-285.3463560290559,True
data/03_augmented/ॡ/ॡ_aug_1642.wav,ॡ,औ,-247.4864957692107,False
data/03_augmented/ॡ/ॡ_aug_1643.wav,ॡ,ॠ,-246.3635951035077,False
data/03_augmented/ॡ/ॡ_aug_1644.wav,ॡ,औ,-265.7906855617484,False
data/03_augmented/ॡ/ॡ_aug_1645.wav,ॡ,औ,-231.1632931327069,False
data/03_augmented/ॡ/ॡ_aug_1646.wav,ॡ,ॡ,-269.12208618219535,True
data/03_augmented/ॡ/ॡ_aug_1647.wav,ॡ,औ,-231.92524701792524,False
data/03_augmented/ॡ/ॡ_aug_1648.wav,ॡ,ॠ,-250.6573569852179,False
data/03_augmented/ॡ/ॡ_aug_1649.wav,ॡ,ॡ,-283.06155636373677,True
data/03_augmented/ॡ/ॡ_aug_1650.wav,ॡ,ॡ,-266.59520739649145,True
data/03_augmented/ॡ/ॡ_aug_1651.wav,ॡ,ॠ,-248.66009154531255,False
data/03_augmented/ॡ/ॡ_aug_1652.wav,ॡ,ॠ,-234.55073617045466,False
data/03_augmented/ॡ/ॡ_aug_1653.wav,ॡ,ॡ,-265.99703296475417,True
data/03_augmented/ॡ/ॡ_aug_1654.wav,ॡ,ॡ,-264.8774244113254,True
data/03_augmented/ॡ/ॡ_aug_1655.wav,ॡ,ॡ,-257.1982250831936,True
data/03_augmented/ॡ/ॡ_aug_1656.wav,ॡ,ॡ,-278.98651685222796,True
data/03_augmented/ॡ/ॡ_aug_1657.wav,ॡ,ॡ,-272.8175522367971,True
data/03_augmented/ॡ/ॡ_aug_1658.wav,ॡ,ॠ,-235.9237201463163,False
data/03_augmented/ॡ/ॡ_aug_1659.wav,ॡ,ॠ,-239.03309721426874,False
data/03_augmented/ॡ/ॡ_aug_1660.wav,ॡ,ॡ,-272.8098559419313,True
data/03_augmented/ॡ/ॡ_aug_1661.wav,ॡ,ॠ,-229.24236231346057,False
data/03_augmented/ॡ/ॡ_aug_1662.wav,ॡ,औ,-230.44634981258406,False
data/03_augmented/ॡ/ॡ_aug_1663.wav,ॡ,औ,-252.52268543619167,False
data/03_augmented/ॡ/ॡ_aug_1664.wav,ॡ,ॡ,-273.24549979757825,True
data/03_augmented/ॡ/ॡ_aug_1665.wav,ॡ,ॡ,-258.2439211396267,True
data/03_augmented/ॡ/ॡ_aug_1666.wav,ॡ,ॡ,-260.8593822970932,True
data/03_augmented/ॡ/ॡ_aug_1667.wav,ॡ,ॡ,-259.48533045860745,True
data/03_augmented/ॡ/ॡ_aug_1668.wav,ॡ,ॠ,-228.3135903701715,False
data/03_augmented/ॡ/ॡ_aug_1669.wav,ॡ,ॡ,-258.5460951882931,True
data/03_augmented/ॡ/ॡ_aug_1670.wav,ॡ,औ,-245.34723597477654,False
data/03_augmented/ॡ/ॡ_aug_1671.wav,ॡ,औ,-257.50666914043273,False
data/03_augmented/ॡ/ॡ_aug_1672.wav,ॡ,ॠ,-235.3994387086796,False
data/03_augmented/ॡ/ॡ_aug_1673.wav,ॡ,ॡ,-254.22776640607321,True
data/03_augmented/ॡ/ॡ_aug_1674.wav,ॡ,औ,-261.91893289471443,False
data/03_augmented/ॡ/ॡ_aug_1675.wav,ॡ,ॡ,-268.22700128224346,True
data/03_augmented/ॡ/ॡ_aug_1676.wav,ॡ,औ,-244.53532392292374,False
data/03_augmented/ॡ/ॡ_aug_1677.wav,ॡ,ॡ,-274.8313377782327,True
data/03_augmented/ॡ/ॡ_aug_1678.wav,ॡ,ॡ,-257.1954763221169,True
data/03_augmented/ॡ/ॡ_aug_1679.wav,ॡ,औ,-229.85465750398936,False
data/03_augmented/ॡ/ॡ_aug_1680.wav,ॡ,औ,-229.54817156568947,False
data/03_augmented/ॡ/ॡ_aug_1681.wav,ॡ,औ,-242.34586967888544,False
data/03_augmented/ॡ/ॡ_aug_1682.wav,ॡ,औ,-231.90847788015307,False
data/03_augmented/ॡ/ॡ_aug_1683.wav,ॡ,औ,-229.29271232642867,False
data/03_augmented/ॡ/ॡ_aug_1684.wav,ॡ,ॠ,-242.71662254383804,False
data/03_augmented/ॡ/ॡ_aug_1685.wav,ॡ,औ,-231.99651062466154,False
data/03_augmented/ॡ/ॡ_aug_1686.wav,ॡ,ॡ,-259.63731148445515,True
data/03_augmented/ॡ/ॡ_aug_1687.wav,ॡ,ॠ,-252.0738286447596,False
data/03_augmented/ॡ/ॡ_aug_1688.wav,ॡ,औ,-242.64296183253586,False
data/03_augmented/ॡ/ॡ_aug_1689.wav,ॡ,औ,-263.10197970700426,False
data/03_augmented/ॡ/ॡ_aug_1690.wav,ॡ,औ,-255.57296773184498,False
data/03_augmented/ॡ/ॡ_aug_1691.wav,ॡ,ॠ,-232.4380471335667,False
data/03_augmented/ॡ/ॡ_aug_1692.wav,ॡ,ॡ,-257.5041006505004,True
data/03_augmented/ॡ/ॡ_aug_1693.wav,ॡ,ॡ,-271.77044850240435,True
data/03_augmented/ॡ/ॡ_aug_1694.wav,ॡ,ॡ,-282.30798383511177,True
data/03_augmented/ॡ/ॡ_aug_1695.wav,ॡ,ॡ,-263.32420013349093,True
data/03_augmented/ॡ/ॡ_aug_1696.wav,ॡ,ॡ,-253.6484082915946,True
data/03_augmented/ॡ/ॡ_aug_1697.wav,ॡ,ॡ,-252.92749249564926,True
data/03_augmented/ॡ/ॡ_aug_1698.wav,ॡ,ॠ,-233.8427848223932,False
data/03_augmented/ॡ/ॡ_aug_1699.wav,ॡ,औ,-234.34595686433337,False
data/03_augmented/ॡ/ॡ_aug_1700.wav,ॡ,औ,-242.7569273876685,False
data/03_augmented/ॡ/ॡ_aug_1701.wav,ॡ,ॡ,-302.94277219919655,True
data/03_augmented/ॡ/ॡ_aug_1702.wav,ॡ,ॠ,-233.6298210244878,False
data/03_augmented/ॡ/ॡ_aug_1703.wav,ॡ,ॠ,-240.27473198222413,False
data/03_augmented/ॡ/ॡ_aug_1704.wav,ॡ,ॡ,-277.1040829451325,True
data/03_augmented/ॡ/ॡ_aug_1705.wav,ॡ,ॡ,-261.6595937400909,True
data/03_augmented/ॡ/ॡ_aug_1706.wav,ॡ,ॡ,-278.8724697167652,True
data/03_augmented/ॡ/ॡ_aug_1707.wav,ॡ,औ,-239.30936539226641,False
data/03_augmented/ॡ/ॡ_aug_1708.wav,ॡ,ॡ,-265.0990125309881,True
data/03_augmented/ॡ/ॡ_aug_1709.wav,ॡ,औ,-264.8320756626214,False
data/03_augmented/ॡ/ॡ_aug_1710.wav,ॡ,ॡ,-266.95870145536134,True
data/03_augmented/ॡ/ॡ_aug_1711.wav,ॡ,ॠ,-242.09847623315034,False
data/03_augmented/ॡ/ॡ_aug_1712.wav,ॡ,ॡ,-296.4285690123765,True
data/03_augmented/ॡ/ॡ_aug_1713.wav,ॡ,औ,-241.6399121306451,False
data/03_augmented/ॡ/ॡ_aug_1714.wav,ॡ,औ,-240.97909406385224,False
data/03_augmented/ॡ/ॡ_aug_1715.wav,ॡ,औ,-236.75581861125465,False
data/03_augmented/ॡ/ॡ_aug_1716.wav,ॡ,ॡ,-271.6014762002428,True
data/03_augmented/ॡ/ॡ_aug_1717.wav,ॡ,ॡ,-251.73316637277944,True
data/03_augmented/ॡ/ॡ_aug_1718.wav,ॡ,ॡ,-264.41370512212814,True
data/03_augmented/ॡ/ॡ_aug_1719.wav,ॡ,औ,-228.1444463030051,False
data/03_augmented/ॡ/ॡ_aug_1720.wav,ॡ,औ,-263.77429415218114,False
data/03_augmented/ॡ/ॡ_aug_1721.wav,ॡ,औ,-253.76770594931193,False
data/03_augmented/ॡ/ॡ_aug_1722.wav,ॡ,ॠ,-236.84748827535626,False
data/03_augmented/ॡ/ॡ_aug_1723.wav,ॡ,ॡ,-268.6682483825623,True
data/03_augmented/ॡ/ॡ_aug_1724.wav,ॡ,ॡ,-262.5073077149913,True
data/03_augmented/ॡ/ॡ_aug_1725.wav,ॡ,ॡ,-254.7465568173501,True
data/03_augmented/ॡ/ॡ_aug_1726.wav,ॡ,ॡ,-271.9600928318941,True
data/03_augmented/ॡ/ॡ_aug_1727.wav,ॡ,ॠ,-228.99872237756998,False
data/03_augmented/ॡ/ॡ_aug_1728.wav,ॡ,ॡ,-259.721725694889,True
data/03_augmented/ॡ/ॡ_aug_1729.wav,ॡ,औ,-250.52077813959323,False
data/03_augmented/ॡ/ॡ_aug_1730.wav,ॡ,औ,-248.73205292222772,False
data/03_augmented/ॡ/ॡ_aug_1731.wav,ॡ,ॠ,-249.89527092736924,False
data/03_augmented/ॡ/ॡ_aug_1732.wav,ॡ,ॡ,-286.1185802076426,True
data/03_augmented/ॡ/ॡ_aug_1733.wav,ॡ,ॡ,-264.82150473935144,True
data/03_augmented/ॡ/ॡ_aug_1734.wav,ॡ,ॡ,-302.9387429236044,True
data/03_augmented/ॡ/ॡ_aug_1735.wav,ॡ,औ,-234.27005743154777,False
data/03_augmented/ॡ/ॡ_aug_1736.wav,ॡ,ॡ,-256.26053807366094,True
data/03_augmented/ॡ/ॡ_aug_1737.wav,ॡ,औ,-233.94416858152783,False
data/03_augmented/ॡ/ॡ_aug_1738.wav,ॡ,ॡ,-280.5338760645719,True
data/03_augmented/ॡ/ॡ_aug_1739.wav,ॡ,ॠ,-242.55655477902621,False
data/03_augmented/ॡ/ॡ_aug_1740.wav,ॡ,औ,-256.77124638843605,False
data/03_augmented/ॡ/ॡ_aug_1741.wav,ॡ,ॡ,-259.3137172862988,True
data/03_augmented/ॡ/ॡ_aug_1742.wav,ॡ,ॠ,-241.35333695782856,False
data/03_augmented/ॡ/ॡ_aug_1743.wav,ॡ,औ,-245.70639535945358,False
data/03_augmented/ॡ/ॡ_aug_1744.wav,ॡ,ॠ,-244.4284672861392,False
data/03_augmented/ॡ/ॡ_aug_1745.wav,ॡ,ॡ,-278.90215999868747,True
data/03_augmented/ॡ/ॡ_aug_1746.wav,ॡ,ॠ,-231.32218264393228,False
data/03_augmented/ॡ/ॡ_aug_1747.wav,ॡ,ॡ,-278.4428305596585,True
data/03_augmented/ॡ/ॡ_aug_1748.wav,ॡ,ॡ,-302.14569647321343,True
data/03_augmented/ॡ/ॡ_aug_1749.wav,ॡ,औ,-232.48010927042125,False
data/03_augmented/ॡ/ॡ_aug_1750.wav,ॡ,ॡ,-266.99787203459084,True
data/03_augmented/ॡ/ॡ_aug_1751.wav,ॡ,ॠ,-237.088580431482,False
data/03_augmented/ॡ/ॡ_aug_1752.wav,ॡ,ॡ,-276.90789448954934,True
data/03_augmented/ॡ/ॡ_aug_1753.wav,ॡ,औ,-259.65618531397297,False
data/03_augmented/ॡ/ॡ_aug_1754.wav,ॡ,ॡ,-267.5511499696487,True
data/03_augmented/ॡ/ॡ_aug_1755.wav,ॡ,ॡ,-248.83572089929783,True
data/03_augmented/ॡ/ॡ_aug_1756.wav,ॡ,औ,-257.2021026552788,False
data/03_augmented/ॡ/ॡ_aug_1757.wav,ॡ,ॡ,-252.7951304406407,True
data/03_augmented/ॡ/ॡ_aug_1758.wav,ॡ,ॡ,-276.474871865183,True
data/03_augmented/ॡ/ॡ_aug_1759.wav,ॡ,ॡ,-259.7435929195244,True
data/03_augmented/ॡ/ॡ_aug_1760.wav,ॡ,ॠ,-229.58321754462295,False
data/03_augmented/ॡ/ॡ_aug_1761.wav,ॡ,ॡ,-257.2563483384993,True
data/03_augmented/ॡ/ॡ_aug_1762.wav,ॡ,ॡ,-277.24913888926693,True
data/03_augmented/ॡ/ॡ_aug_1763.wav,ॡ,औ,-262.49684443149886,False
data/03_augmented/ॡ/ॡ_aug_1764.wav,ॡ,ॡ,-266.210581426414,True
data/03_augmented/ॡ/ॡ_aug_1765.wav,ॡ,औ,-260.06611336756396,False
data/03_augmented/ॡ/ॡ_aug_1766.wav,ॡ,औ,-256.8722236138558,False
data/03_augmented/ॡ/ॡ_aug_1767.wav,ॡ,ॡ,-281.2338484784851,True
data/03_augmented/ॡ/ॡ_aug_1768.wav,ॡ,औ,-228.62463798142116,False
data/03_augmented/ॡ/ॡ_aug_1769.wav,ॡ,ॡ,-264.46439140785935,True
data/03_augmented/ॡ/ॡ_aug_1770.wav,ॡ,ॡ,-275.7930707518241,True
data/03_augmented/ॡ/ॡ_aug_1771.wav,ॡ,ॡ,-259.3844610884522,True
data/03_augmented/ॡ/ॡ_aug_1772.wav,ॡ,ॠ,-232.85426125851,False
data/03_augmented/ॡ/ॡ_aug_1773.wav,ॡ,ॡ,-284.1183530697026,True
data/03_augmented/ॡ/ॡ_aug_1774.wav,ॡ,ॡ,-270.5652622317017,True
data/03_augmented/ॡ/ॡ_aug_1775.wav,ॡ,ॠ,-253.62142527124266,False
data/03_augmented/ॡ/ॡ_aug_1776.wav,ॡ,ॡ,-287.0079729644156,True
data/03_augmented/ॡ/ॡ_aug_1777.wav,ॡ,ॡ,-278.6962909977271,True
data/03_augmented/ॡ/ॡ_aug_1778.wav,ॡ,ॡ,-286.45550769558724,True
data/03_augmented/ॡ/ॡ_aug_1779.wav,ॡ,औ,-255.7317996876787,False
data/03_augmented/ॡ/ॡ_aug_1780.wav,ॡ,ॡ,-277.9798392058213,True
data/03_augmented/ॡ/ॡ_aug_1781.wav,ॡ,ॠ,-255.63740534855904,False
data/03_augmented/ॡ/ॡ_aug_1782.wav,ॡ,ॡ,-263.7877502574021,True
data/03_augmented/ॡ/ॡ_aug_1783.wav,ॡ,ॠ,-257.17080453800173,False
data/03_augmented/ॡ/ॡ_aug_1784.wav,ॡ,ॠ,-236.64111304976385,False
data/03_augmented/ॡ/ॡ_aug_1785.wav,ॡ,ॠ,-233.70807676444244,False
data/03_augmented/ॡ/ॡ_aug_1786.wav,ॡ,ॡ,-248.6468370948043,True
data/03_augmented/ॡ/ॡ_aug_1787.wav,ॡ,ॠ,-230.7814100752742,False
data/03_augmented/ॡ/ॡ_aug_1788.wav,ॡ,ॡ,-265.73709950411336,True
data/03_augmented/ॡ/ॡ_aug_1789.wav,ॡ,ॡ,-278.03649004324046,True
data/03_augmented/ॡ/ॡ_aug_1790.wav,ॡ,औ,-241.10200616769745,False
data/03_augmented/ॡ/ॡ_aug_1791.wav,ॡ,ॠ,-239.4644997599879,False
data/03_augmented/ॡ/ॡ_aug_1792.wav,ॡ,औ,-269.52302670192915,False
data/03_augmented/ॡ/ॡ_aug_1793.wav,ॡ,ॡ,-271.85297126639904,True
data/03_augmented/ॡ/ॡ_aug_1794.wav,ॡ,ॡ,-266.44775192380774,True
data/03_augmented/ॡ/ॡ_aug_1795.wav,ॡ,ॡ,-274.143386837408,True
data/03_augmented/ॡ/ॡ_aug_1796.wav,ॡ,ॡ,-257.4699183140803,True
data/03_augmented/ॡ/ॡ_aug_1797.wav,ॡ,औ,-242.1230405709889,False
data/03_augmented/ॡ/ॡ_aug_1798.wav,ॡ,ॠ,-239.39029064748487,False
data/03_augmented/ॡ/ॡ_aug_1799.wav,ॡ,ॠ,-236.72258403949533,False
data/03_augmented/ॡ/ॡ_aug_1800.wav,ॡ,ॡ,-254.52443661090413,True
data/03_augmented/ॡ/ॡ_aug_1801.wav,ॡ,औ,-262.2185494720758,False
data/03_augmented/ॡ/ॡ_aug_1802.wav,ॡ,ॡ,-271.59377885722114,True
data/03_augmented/ॡ/ॡ_aug_1803.wav,ॡ,ॠ,-256.04775862797203,False
data/03_augmented/ॡ/ॡ_aug_1804.wav,ॡ,ॡ,-248.89419667267413,True
data/03_augmented/ॡ/ॡ_aug_1805.wav,ॡ,ॠ,-233.51932795540355,False
data/03_augmented/ॡ/ॡ_aug_1806.wav,ॡ,औ,-244.08901760720954,False
data/03_augmented/ॡ/ॡ_aug_1807.wav,ॡ,ॡ,-276.1176900601445,True
data/03_augmented/ॡ/ॡ_aug_1808.wav,ॡ,ॠ,-242.86335245377782,False
data/03_augmented/ॡ/ॡ_aug_1809.wav,ॡ,ॡ,-259.8224826706264,True
data/03_augmented/ॡ/ॡ_aug_1810.wav,ॡ,ॡ,-271.3190258683274,True
data/03_augmented/ॡ/ॡ_aug_1811.wav,ॡ,ॡ,-252.3309703981351,True
data/03_augmented/ॡ/ॡ_aug_1812.wav,ॡ,ॡ,-264.7848379343208,True
data/03_augmented/ॡ/ॡ_aug_1813.wav,ॡ,ॡ,-255.44977149436107,True
data/03_augmented/ॡ/ॡ_aug_1814.wav,ॡ,ॡ,-270.13935752386624,True
data/03_augmented/ॡ/ॡ_aug_1815.wav,ॡ,ॠ,-236.5950497365853,False
data/03_augmented/ॡ/ॡ_aug_1816.wav,ॡ,ॡ,-276.4787896666116,True
data/03_augmented/ॡ/ॡ_aug_1817.wav,ॡ,ॡ,-259.75715432197177,True
data/03_augmented/ॡ/ॡ_aug_1818.wav,ॡ,औ,-237.03929021256846,False
data/03_augmented/ॡ/ॡ_aug_1819.wav,ॡ,औ,-258.33069564401217,False
data/03_augmented/ॡ/ॡ_aug_1820.wav,ॡ,ॠ,-223.9287389867984,False
data/03_augmented/ॡ/ॡ_aug_1821.wav,ॡ,औ,-232.94443910739582,False
data/03_augmented/ॡ/ॡ_aug_1822.wav,ॡ,औ,-264.99603366320474,False
data/03_augmented/ॡ/ॡ_aug_1823.wav,ॡ,औ,-256.75004286054724,False
data/03_augmented/ॡ/ॡ_aug_1824.wav,ॡ,ॡ,-261.3978587953826,True
data/03_augmented/ॡ/ॡ_aug_1825.wav,ॡ,ॡ,-280.74932870230845,True
data/03_augmented/ॡ/ॡ_aug_1826.wav,ॡ,ॡ,-258.5921439018276,True
data/03_augmented/ॡ/ॡ_aug_1827.wav,ॡ,ॡ,-291.33869769183576,True
data/03_augmented/ॡ/ॡ_aug_1828.wav,ॡ,ॠ,-235.70031678576132,False
data/03_augmented/ॡ/ॡ_aug_1829.wav,ॡ,ॠ,-245.60753560097007,False
data/03_augmented/ॡ/ॡ_aug_1830.wav,ॡ,ॡ,-285.3835292611858,True
data/03_augmented/ॡ/ॡ_aug_1831.wav,ॡ,औ,-251.6802877365299,False
data/03_augmented/ॡ/ॡ_aug_1832.wav,ॡ,ॡ,-271.06891673385724,True
data/03_augmented/ॡ/ॡ_aug_1833.wav,ॡ,ॡ,-275.6779900434462,True
data/03_augmented/ॡ/ॡ_aug_1834.wav,ॡ,ॡ,-271.21499674576836,True
data/03_augmented/ॡ/ॡ_aug_1835.wav,ॡ,ॡ,-275.12376219232243,True
data/03_augmented/ॡ/ॡ_aug_1836.wav,ॡ,औ,-248.05677214569454,False
data/03_augmented/ॡ/ॡ_aug_1837.wav,ॡ,औ,-232.04210074305666,False
data/03_augmented/ॡ/ॡ_aug_1838.wav,ॡ,ॡ,-275.55536379252953,True
data/03_augmented/ॡ/ॡ_aug_1839.wav,ॡ,ॡ,-287.1414874097692,True
data/03_augmented/ॡ/ॡ_aug_1840.wav,ॡ,ॠ,-233.64129210243277,False
data/03_augmented/ॡ/ॡ_aug_1841.wav,ॡ,औ,-238.60043251268854,False
data/03_augmented/ॡ/ॡ_aug_1842.wav,ॡ,ॡ,-254.16101204270458,True
data/03_augmented/ॡ/ॡ_aug_1843.wav,ॡ,ॡ,-294.34068536045737,True
data/03_augmented/ॡ/ॡ_aug_1844.wav,ॡ,औ,-234.91547265720413,False
data/03_augmented/ॡ/ॡ_aug_1845.wav,ॡ,ॠ,-247.15062248083913,False
data/03_augmented/ॡ/ॡ_aug_1846.wav,ॡ,ॠ,-234.65895141478134,False
data/03_augmented/ॡ/ॡ_aug_1847.wav,ॡ,ॡ,-279.7814557934837,True
data/03_augmented/ॡ/ॡ_aug_1848.wav,ॡ,ॡ,-272.99833695337986,True
data/03_augmented/ॡ/ॡ_aug_1849.wav,ॡ,ॠ,-243.66033321485895,False
data/03_augmented/ॡ/ॡ_aug_1850.wav,ॡ,ॡ,-307.78418018515066,True
data/03_augmented/ॡ/ॡ_aug_1851.wav,ॡ,ॡ,-258.08017790151615,True
data/03_augmented/ॡ/ॡ_aug_1852.wav,ॡ,ॡ,-269.0333456846745,True
data/03_augmented/ॡ/ॡ_aug_1853.wav,ॡ,ॠ,-231.61819918172338,False
data/03_augmented/ॡ/ॡ_aug_1854.wav,ॡ,औ,-246.8907516483816,False
data/03_augmented/ॡ/ॡ_aug_1855.wav,ॡ,ॠ,-236.73036774876408,False
data/03_augmented/ॡ/ॡ_aug_1856.wav,ॡ,ॡ,-284.8084223739577,True
data/03_augmented/ॡ/ॡ_aug_1857.wav,ॡ,ॡ,-262.5844941447736,True
data/03_augmented/ॡ/ॡ_aug_1858.wav,ॡ,औ,-245.38954450834353,False
data/03_augmented/ॡ/ॡ_aug_1859.wav,ॡ,ॡ,-271.7290187086438,True
data/03_augmented/ॡ/ॡ_aug_1860.wav,ॡ,औ,-238.36510306754897,False
data/03_augmented/ॡ/ॡ_aug_1861.wav,ॡ,औ,-247.31908750945362,False
data/03_augmented/ॡ/ॡ_aug_1862.wav,ॡ,ॡ,-271.5458422381589,True
data/03_augmented/ॡ/ॡ_aug_1863.wav,ॡ,ॡ,-254.7567279155338,True
data/03_augmented/ॡ/ॡ_aug_1864.wav,ॡ,औ,-257.94613759429643,False
data/03_augmented/ॡ/ॡ_aug_1865.wav,ॡ,ॡ,-276.49016021223116,True
data/03_augmented/ॡ/ॡ_aug_1866.wav,ॡ,ॡ,-260.65710595689194,True
data/03_augmented/ॡ/ॡ_aug_1867.wav,ॡ,औ,-235.55545240691572,False
data/03_augmented/ॡ/ॡ_aug_1868.wav,ॡ,ॡ,-253.07111450429161,True
data/03_augmented/ॡ/ॡ_aug_1869.wav,ॡ,औ,-249.37679888172337,False
data/03_augmented/ॡ/ॡ_aug_1870.wav,ॡ,ॠ,-234.5424855324698,False
data/03_augmented/ॡ/ॡ_aug_1871.wav,ॡ,ॡ,-280.771340218245,True
data/03_augmented/ॡ/ॡ_aug_1872.wav,ॡ,ॡ,-266.6158090407559,True
data/03_augmented/ॡ/ॡ_aug_1873.wav,ॡ,ॡ,-257.0124438450196,True
data/03_augmented/ॡ/ॡ_aug_1874.wav,ॡ,ॠ,-245.366397335848,False
data/03_augmented/ॡ/ॡ_aug_1875.wav,ॡ,ॡ,-249.62950397700314,True
data/03_augmented/ॡ/ॡ_aug_1876.wav,ॡ,औ,-256.284677971231,False
data/03_augmented/ॡ/ॡ_aug_1877.wav,ॡ,औ,-231.1617760743029,False
data/03_augmented/ॡ/ॡ_aug_1878.wav,ॡ,ॡ,-259.6851592830315,True
data/03_augmented/ॡ/ॡ_aug_1879.wav,ॡ,औ,-264.1596236141588,False
data/03_augmented/ॡ/ॡ_aug_1880.wav,ॡ,ॠ,-268.11834585624223,False
data/03_augmented/ॡ/ॡ_aug_1881.wav,ॡ,औ,-252.54182383786448,False
data/03_augmented/ॡ/ॡ_aug_1882.wav,ॡ,औ,-246.58641685559775,False
data/03_augmented/ॡ/ॡ_aug_1883.wav,ॡ,औ,-250.24956361958658,False
data/03_augmented/ॡ/ॡ_aug_1884.wav,ॡ,ॡ,-272.275023863151,True
data/03_augmented/ॡ/ॡ_aug_1885.wav,ॡ,ॡ,-257.7864488565652,True
data/03_augmented/ॡ/ॡ_aug_1886.wav,ॡ,औ,-232.11037091811792,False
data/03_augmented/ॡ/ॡ_aug_1887.wav,ॡ,ॡ,-265.01103026173945,True
data/03_augmented/ॡ/ॡ_aug_1888.wav,ॡ,ॠ,-240.87028073987352,False
data/03_augmented/ॡ/ॡ_aug_1889.wav,ॡ,औ,-236.81310324638858,False
data/03_augmented/ॡ/ॡ_aug_1890.wav,ॡ,ॠ,-246.02003256384575,False
data/03_augmented/ॡ/ॡ_aug_1891.wav,ॡ,ॠ,-235.6731703825478,False
data/03_augmented/ॡ/ॡ_aug_1892.wav,ॡ,औ,-260.1694641973119,False
data/03_augmented/ॡ/ॡ_aug_1893.wav,ॡ,ॡ,-273.1648806906386,True
data/03_augmented/ॡ/ॡ_aug_1894.wav,ॡ,ॡ,-277.56182847476106,True
data/03_augmented/ॡ/ॡ_aug_1895.wav,ॡ,औ,-225.1670444407939,False
data/03_augmented/ॡ/ॡ_aug_1896.wav,ॡ,ॡ,-271.7646542060067,True
data/03_augmented/ॡ/ॡ_aug_1897.wav,ॡ,ॡ,-277.4842151320505,True
data/03_augmented/ॡ/ॡ_aug_1898.wav,ॡ,ॡ,-292.2527436735708,True
data/03_augmented/ॡ/ॡ_aug_1899.wav,ॡ,औ,-262.44282461778874,False
data/03_augmented/ॡ/ॡ_aug_1900.wav,ॡ,ॡ,-257.3679720283054,True
data/03_augmented/ॡ/ॡ_aug_1901.wav,ॡ,ॡ,-284.8591144047981,True
data/03_augmented/ॡ/ॡ_aug_1902.wav,ॡ,ॠ,-260.13219685767996,False
data/03_augmented/ॡ/ॡ_aug_1903.wav,ॡ,ॡ,-264.08466057469286,True
data/03_augmented/ॡ/ॡ_aug_1904.wav,ॡ,ॠ,-242.5162018801637,False
data/03_augmented/ॡ/ॡ_aug_1905.wav,ॡ,ॡ,-260.8531555084544,True
data/03_augmented/ॡ/ॡ_aug_1906.wav,ॡ,ॡ,-278.8263237199931,True
data/03_augmented/ॡ/ॡ_aug_1907.wav,ॡ,ॡ,-250.85208891427706,True
data/03_augmented/ॡ/ॡ_aug_1908.wav,ॡ,ॠ,-238.13772498233843,False
data/03_augmented/ॡ/ॡ_aug_1909.wav,ॡ,ॡ,-263.6354362426717,True
data/03_augmented/ॡ/ॡ_aug_1910.wav,ॡ,औ,-232.2898734365221,False
data/03_augmented/ॡ/ॡ_aug_1911.wav,ॡ,औ,-264.33423946195734,False
data/03_augmented/ॡ/ॡ_aug_1912.wav,ॡ,औ,-265.45739262007265,False
data/03_augmented/ॡ/ॡ_aug_1913.wav,ॡ,ॠ,-233.44750902923897,False
data/03_augmented/ॡ/ॡ_aug_1914.wav,ॡ,औ,-244.73928594585306,False
data/03_augmented/ॡ/ॡ_aug_1915.wav,ॡ,ॠ,-238.14355387208053,False
data/03_augmented/ॡ/ॡ_aug_1916.wav,ॡ,औ,-235.3126814749335,False
data/03_augmented/ॡ/ॡ_aug_1917.wav,ॡ,ॡ,-279.86256696284096,True
data/03_augmented/ॡ/ॡ_aug_1918.wav,ॡ,ॡ,-246.44476961420577,True
data/03_augmented/ॡ/ॡ_aug_1919.wav,ॡ,ॠ,-246.61867481235527,False
data/03_augmented/ॡ/ॡ_aug_1920.wav,ॡ,औ,-238.85256039634882,False
data/03_augmented/ॡ/ॡ_aug_1921.wav,ॡ,ॡ,-270.01568868807743,True
data/03_augmented/ॡ/ॡ_aug_1922.wav,ॡ,ॡ,-281.3675548272889,True
data/03_augmented/ॡ/ॡ_aug_1923.wav,ॡ,ॡ,-278.26194366164856,True
data/03_augmented/ॡ/ॡ_aug_1924.wav,ॡ,ॡ,-253.49187267299243,True
data/03_augmented/ॡ/ॡ_aug_1925.wav,ॡ,औ,-248.78434812688056,False
data/03_augmented/ॡ/ॡ_aug_1926.wav,ॡ,ॡ,-261.95031076717925,True
data/03_augmented/ॡ/ॡ_aug_1927.wav,ॡ,औ,-241.39742372372595,False
data/03_augmented/ॡ/ॡ_aug_1928.wav,ॡ,ॠ,-243.64525576190883,False
data/03_augmented/ॡ/ॡ_aug_1929.wav,ॡ,ॡ,-262.5261173601067,True
data/03_augmented/ॡ/ॡ_aug_1930.wav,ॡ,ॠ,-241.8545629779854,False
data/03_augmented/ॡ/ॡ_aug_1931.wav,ॡ,ॡ,-250.0338121252709,True
data/03_augmented/ॡ/ॡ_aug_1932.wav,ॡ,ॠ,-238.3395117174152,False
data/03_augmented/ॡ/ॡ_aug_1933.wav,ॡ,ॡ,-280.673247108647,True
