file_path,target_phoneme,self_match_score
data/03_augmented/ऋ/ऋ_aug_900.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_901.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_902.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_903.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_904.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_905.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_906.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_907.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_908.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_909.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_910.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_911.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_912.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_913.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_914.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_915.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_916.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_917.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_918.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_919.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_920.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_921.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_922.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_923.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_924.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_925.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_926.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_927.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_928.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_929.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_930.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_931.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_932.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_933.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_934.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_935.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_936.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_937.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_938.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_939.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_940.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_941.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_942.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_943.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_944.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_945.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_946.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_947.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_948.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_949.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_950.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_951.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_952.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_953.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_954.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_955.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_956.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_957.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_958.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_959.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_960.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_961.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_962.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_963.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_964.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_965.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_966.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_967.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_968.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_969.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_970.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_971.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_972.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_973.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_974.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_975.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_976.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_977.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_978.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_979.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_980.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_981.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_982.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_983.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_984.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_985.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_986.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_987.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_988.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_989.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_990.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_991.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_992.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_993.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_994.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_995.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_996.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_997.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_998.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_999.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1000.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1001.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1002.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1003.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1004.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1005.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1006.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1007.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1008.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1009.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1010.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1011.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1012.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1013.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1014.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1015.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1016.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1017.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1018.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1019.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1020.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1021.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1022.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1023.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1024.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1025.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1026.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1027.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1028.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1029.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1030.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1031.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1032.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1033.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1034.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1035.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1036.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1037.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1038.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1039.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1040.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1041.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1042.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1043.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1044.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1045.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1046.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1047.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1048.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1049.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1050.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1051.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1052.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1053.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1054.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1055.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1056.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1057.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1058.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1059.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1060.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1061.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1062.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1063.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1064.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1065.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1066.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1067.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1068.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1069.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1070.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1071.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1072.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1073.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1074.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1075.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1076.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1077.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1078.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1079.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1080.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1081.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1082.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1083.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1084.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1085.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1086.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1087.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1088.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1089.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1090.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1091.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1092.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1093.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1094.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1095.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1096.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1097.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1098.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1099.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1100.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1101.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1102.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1103.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1104.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1105.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1106.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1107.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1108.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1109.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1110.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1111.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1112.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1113.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1114.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1115.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1116.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1117.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1118.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1119.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1120.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1121.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1122.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1123.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1124.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1125.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1126.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1127.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1128.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1129.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1130.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1131.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1132.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1133.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1134.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1135.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1136.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1137.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1138.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1139.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1140.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1141.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1142.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1143.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1144.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1145.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1146.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1147.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1148.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1149.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1150.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1151.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1152.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1153.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1154.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1155.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1156.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1157.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1158.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1159.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1160.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1161.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1162.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1163.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1164.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1165.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1166.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1167.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1168.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1169.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1170.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1171.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1172.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1173.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1174.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1175.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1176.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1177.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1178.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1179.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1180.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1181.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1182.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1183.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1184.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1185.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1186.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1187.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1188.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1189.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1190.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1191.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1192.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1193.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1194.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1195.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1196.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1197.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1198.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1199.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1200.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1201.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1202.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1203.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1204.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1205.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1206.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1207.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1208.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1209.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1210.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1211.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1212.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1213.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1214.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1215.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1216.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1217.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1218.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1219.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1220.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1221.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1222.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1223.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1224.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1225.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1226.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1227.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1228.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1229.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1230.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1231.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1232.wav,ऋ,-inf
data/03_augmented/ऋ/ऋ_aug_1233.wav,ऋ,-inf
